word,frequency
bhriyaahrulaai,5
fkaai,18
fulyaai,18
uktvaaluvaa,18
khnyaaun,18
jyotishruko,10
mutaabik,141
kaardinpchi,18
print,18
bhndaarmaa,43
khnyaaeko,18
tyo,18
jhikdaa,18
bitiskeko,18
sunbaat,18
garidine,18
surugarn,18
saakhvaalaai,24
vibhutikaa,18
ghaasnaa,18
936maa,8
jyotishrule,14
bhriyaahrulaai,33
bhriyaahrulaai,6
mrusttlko,9
ilaachaa,9
lokotti,9
knkeshvorimaa,9
dhnbaat,9
tiri,9
jntaahrulaai,8
bivek,6
thjbthchkbhahaiodhriaiaieaiauauppppdftaidhpbh,1
jntaahrulaai,1
prdch.ddeldhuraa,1
aakritibaat,69
mtvaalmbihruko,12
jnbolimaa,27
dhaadlaai,69
ddaalnu,138
dhuraabaat,69
jdo,4
mtvaalmbihruko,57
dkshinmaa,1
knknpur,1
prch.ys,1
pshkimm,1
jnbolimaa,42
upksetriy,36
pksetriy,33
ddeldhuraako,33
ho.tim,33
ddeldhuraamaa,66
2064saaldekhi,33
ekdisies,66
raajnaitikdl,15
naagariksmaaj,33
sthaaniyle,33
gatedekhi,33
purnrupmaa,30
ddeldhuraalaaimrj,33
subhaarmbh,33
raajnitikdl,18
ddeldhureli,2
bhinnch,1
dotyaali,19
shshraabdi,185
traaibaat,49
ubhaar,19
mhaabhaartbaat,13
orlindaa,19
kmlo,38
inds,19
kurele,19
ilaamdekhi,19
knyknpursmm,19
bhubhaagalaai,6
bhugaolvidhruko,10
garar,19
thar,19
thuprier,19
bgachn,19
dhunggaaamaatole,19
gaitti,19
knkdle,19
kureko,17
bhugarbhvidhruko,2
bhugarbhvidruko,7
kuraat,2
fedimaa,31
pāli,598
awakened,140
greed,58
hate,13
nirvana,247
pali,215
nibbana,13
siddhartha,40
siddhattha,13
aware,26
participle,13
budh,13
awaken,13
dhamma,74
teaches,84
attachments,39
worldly,43
ignore,13
counterpart,13
theistic,15
discourses,58
isn't,13
avidya,13
darkness,13
prajna,43
truths,163
28th,13
buddhas,171
maitra,13
metteyya,13
doesn't,14
arhat,13
sutra,118
imply,13
samyaksambuddha,14
sammasambuddha,56
pratya,14
paccabuddha,42
samyaksambuddhas,28
attains,14
buddhahood,74
awakening,89
forgotten,14
samyak,29
sambuddha,14
sammasambuddhas,14
pratyabuddhas,14
silent,29
ordain,14
admonition,14
abhisamācārikasikkhā,14
understands,14
omniscience,14
phalesu,14
vasībhāvam,14
disciples,43
savakas,14
hearers,14
arahants,14
disciple,58
anubuddha,14
khuddakapatha,14
parinirvana,14
thavadin,43
commentary,14
savakabuddha,14
mahayana,212
meditate,30
contemplate,15
chanted,15
purified,30
aversion,30
realized,30
dualistic,15
unawakened,15
emerges,15
psychic,15
katta,15
sutta,45
khandhas,15
impermanent,15
recognizes,15
unchanging,15
timeless,15
altogether,59
dharmakaya,15
infinite,45
possessed,15
immeasurable,78
mahaparinirvana,30
declares,15
abiding,64
tathagata,32
soteriological,15
tathagatagarbha,30
sutras,210
worse,134
outright,30
denial,15
obstacle,15
attainment,75
bodhi,195
statue,16
calling,16
depictions,16
markings,16
regionally,16
marks,161
poses,16
gestures,16
asanas,16
mudras,16
mudra,64
asana,16
vajra,16
chi,16
ken,16
varada,16
abhaya,16
fearlessness,16
mohlaai,9
nst,9
purn,3
mhaamaanvlaai,9
purn,6
sdhainko,19
duahkhbaat,140
puraataattvik,19
paalibhaasaamaa,33
anuraaga,19
bndhnbaat,19
aaunchn,19
bndhnhrubaat,18
anishvrvaadi,49
kripaadvaaraa,19
maargaprdrshk,19
avidyaadvaaraa,19
tripitk,67
kturaadi,19
astaangaik,19
liaapni,19
buddhvnshmaa,19
maitrey,19
hundainn,8
thervaad,308
hunuprdain,19
arht,55
sddhrmpundriksutr,25
garnechn,8
tripitkmaa,34
smyksmbuddh,72
prtyekbuddh,36
smyksmbuddhhrule,17
buddhttvko,35
sikaaunchn,18
dhrmopdeshnaadvaaraa,18
dhrmopdeshnaa,18
gardainn,18
abhismaakaariksikkhaako,18
prtyekbuddhlaai,18
srvjnytaa,18
smykbuddhkaa,18
kaahrulaai,34
shraavk,18
arthhrumaa,17
anubuddh,36
khuddkpaathmaa,30
kaahrule,17
thervaadi,18
saavkbuddh,18
shraavkbuddh,18
kaalaai,18
nrhne,18
mulprvaah,18
garnthhrule,17
gaunlaai,17
mhaayaansutrmaa,17
avidyaa,127
smsaar,17
prjnyaayukt,17
raakhdchn,30
sutt,17
bhenn,17
snghhrumaa,32
mhaayaanvaadi,17
dhrmkaay,17
kintnhruko,16
tthaagatgarbhmaa,17
murtihrumaa,15
vrdaa,16
abhyaa,16
bhyrhit,16
hundainn,11
sddhrmpundrik,11
prtyekbuddhhruko,1
bndhnhrubaat,1
smyksmbuddhhrule,1
kaahrulaai,2
arthhrumaa,1
kaahrule,2
snghhrumaa,2
kintnhruko,1
onkoloji,1
onkos,44
ογκος,44
physiothapy,54
counselling,44
clincal,1
liaise,44
fatigue,88
unexplained,44
anemia,44
paraneoplastic,44
reveal,59
scanning,44
opability,44
surgically,200
entirety,44
mastatic,44
lump,44
lymph,44
node,44
carcinoma,44
thapeutical,44
chemothapy,176
aml,44
attempted,296
feasible,99
curative,44
mastases,44
opated,44
tumour,88
debulking,44
relieve,88
biliary,44
obstruction,44
tumours,44
radiothapy,88
malignancies,44
adjuvant,44
macroscopic,44
recur,44
palliation,44
incurable,44
prolong,44
hormone,44
expansion,44
monoclonal,54
lymphoma,44
rituximab,44
trastuzumab,44
immunothapies,44
hifu,44
segment,44
recurrence,44
prompt,44
lasts,44
curation,44
nausea,44
immobility,44
dignity,44
remit,44
allied,50
recurring,44
dilemmas,44
oncological,44
conducted,176
frontiers,44
regimens,189
exciting,44
enrolled,44
mrc,44
eortc,44
complementary,176
thapies,176
undoubtedly,88
forgoes,44
hazardous,44
riumyaatoloji,39
rheuma,6
stream,6
rheumatologists,6
connective,6
rheumatologist,32
analgesics,10
nsaids,10
sparing,10
infliximab,10
adalimumab,10
soluble,11
tnf,25
receptor,10
anercept,10
rheumatological,10
background,25
autoimmune,25
riumyaatik,19
daayganosis,19
riumaa,19
riumyaatolojimaa,37
knektibh,19
tntuko,19
avsthaahruko,18
daayganoj,18
riumyaatolojikaa,15
aaljesik,15
enesaidi,15
steroid,15
diemardi,15
monoklonl,15
entibdi,15
infliksimyaab,15
aalimumyaab,15
ghulnshil,15
riseptr,15
aanrsept,15
aadidvaaraa,15
riumyaatolojiko,15
fijiyothaapiko,15
akupesnl,15
thaapile,15
biraamilaai,45
rogahruko,133
avsthaahruko,1
snaayu,161
neurosurgery,198
accreditation,33
undergo,35
mandatory,33
cerebrovascular,33
skull,33
stereotactic,33
fierce,33
posts,33
neurosurgical,33
spinal,33
cord,33
5–7,8
ophthalmic,9
ocular,47
adna,9
ophthalmologist,9
refractive,38
interchangeable,19
nonrefractive,19
retinal,19
radial,20
katotomy,19
cataract,38
opacification,19
cloudiness,19
crystalline,19
lens,57
aging,19
prevents,19
forming,112
retina,19
warranted,19
intraocular,114
iol,19
pralence,75
cataracts,19
extraction,70
glaucoma,95
optic,19
iop,38
combinations,19
excess,19
aqueous,114
humor,38
decreasing,19
trabeculoplasty,152
modification,19
trabecular,228
meshwork,209
ltp,38
beam,38
iris,190
outflow,38
angle,146
glaucomas,19
selective,39
slt,19
tiny,19
iridotomy,57
puncture,19
openings,19
closure,19
lpi,38
selectively,19
hole,19
iridectomy,114
corectomy,19
basal,22
periphery,38
pupil,38
margin,19
keyhole,19
penetrating,114
vs,19
sclerotomy,19
sclerostomy,133
guarded,38
subsclal,19
partial,173
thickness,57
sutures,19
sclal,95
flap,57
trabeculectomy,95
removes,19
sclerectomy,95
posterior,19
excises,19
scla,38
trephination,19
scheie,19
iridenclesis,19
enzymatic,19
penetrate,34
surgeris,19
bleb,38
viscocanalostomy,38
ab,95
externo,76
aet,19
cutting,39
inward,19
schlemm,133
canal,152
npt,19
nonpenetrating,38
pds,19
subconjunctival,19
filtration,19
aquaflow,19
wick,19
vc,19
cannulated,19
viscoastic,19
dilates,19
collector,19
goniotomy,114
trabeculotomy,38
microsurgical,19
dissection,72
disruption,19
gonotomy,19
fibers,34
freely,21
goniophotoablation,19
ablation,38
cornea,38
visualize,19
endoscopic,19
employs,19
endoscope,19
accesses,19
exterior,19
eliminating,19
shunt,19
drainage,19
placement,19
valve,19
trabeculopuncture,19
switched,19
holes,19
goniocurrage,19
interno,19
scrape,19
pathologically,19
sulcus,19
cyclodialysis,38
ciliary,95
suprachoroidal,19
cyclogoniotomy,19
producing,21
attachment,64
spur,19
gonioscopic,19
destructive,19
cyclodestructive,19
cyclocryothapy,19
cyclocryopexy,19
cyclophotocoagulation,38
transsclal,19
cyclophotoablation,19
cyclophotothapy,19
cyclodiathermy,19
frequency,38
alternating,19
electric,19
cycloelectrolysis,19
macular,19
translocation,19
retinotomy,19
extraocular,19
apthaalmolojik,13
akulr,13
shlykikitskhrule,9
shlykikitskhrule,4
bhubhaasi,181
inshaaiklopidiyaa,2
svynsevkhrubaat,181
saamuhikrupmaa,2
vikipidiyaakaa,616
floridaa,181
aamstrdm,2
sulmaa,181
jimmi,257
laari,257
syaangarle,249
smgari,206
vikipidiyaako,129
saaitmdhye,139
vikipidiyaale,162
kmrsiyl,145
vijnyaapnkaa,190
aashkrykai,190
svynsevi,190
volunteer,182
svynseviko,190
rururururururu,7
saanaathulaa,142
vikimaa,223
prvndhkhru,4
viksnri,566
viksnriviksnri,1
vikipustk,284
viki,402
midiyaako,132
prvndhk,1
aaipraa,253
vikimidiyaa,4
faandesn,2
kyaaptrko,179
vikimidiyaa,1
faaundesnko,108
vikimidiyaa,70
vikimidiyaa,454
tpaaniko,29
tpaainkaa,51
rukikaa,178
baarsikotsv,92
vivrnah,92
mitiah,1
sthaanah,1
smyah,1
dhaijnaale,179
shkaarymaa,223
insaaiklopidiyaa,129
emstr‍dyaam,179
naafaamukhi,179
snsthaadvaaraa,179
tpaainnkaa,64
pnkmul,1
sirubaari,1
prytn,1
bjhbhbhjksgabhuhjkbhbhkmnkbhmnbhmnbhbhbbhnmbbhmnbfffsfyeyksjjkskjhkjhjksjhjkshjjhjjhjksjjahjkkjhjhjhjksjjahbhjjhjjbhjjhjhjjjbhjjhjjhjjahfsd,1
nbhdfdgaga,1
priyojnaahrulaai,78
vikihruko,78
tpaainkaa,63
vikipidiyaako,14
bdhaaieko,18
kmns,57
joksaile,102
insaaiklopidiyaa,42
aaipraa,41
vikipidiyaako,125
vikipustk,94
vikipidiyaakaa,72
vikipsdiyaamaa,37
vikipidiyaale,28
kaaraali,1
snvt,1
gariheko,1
prdhyaanpk,1
klb,1
redkrsh,1
agami,1
ncell,1
pack,28
twitter,1
opa,66
mini,1
chalauda,1
shulka,1
lagnecha,1
thap,1
jankari,12
dial,1
garnuhos,1
htt,1
prdaaykbik,19
smjhaitaa,46
upbhoktaalaari,16
nbnne,3
kaahaanuhunch,3
vikipidiynko,3
syaanggarle,8
vikismaakaar,5
upbhoktaalaai,3
himl,4
ch.snsaarko,1
writ,30
hebrew,103
aramaic,30
translations,16
israelites,1
chose,1
gospels,30
telling,68
jews,18
collections,33
sayings,18
expects,3
praise,3
prophecy,3
prophets,3
ishaaihruko,29
pvitt,23
ishaaihru,29
baaiblkaa,190
maatt,11
garikmaa,29
ulthaa,296
lyaatin,139
vaaivl,29
ijraaylihrulaai,111
bhgavaanle,468
lekhieko,122
bhaagalaai,27
ishaai,27
kiththihru,54
baaiblmaa,167
itihaans,27
yhudihrumaa,109
kthaahr,27
viddhaanhrukaa,109
bhnaaihru,109
maanchehrulaai,27
gaungaaan,140
bhjnhru,109
prophecykaa,27
isaaihruko,82
isaaihru,82
bhgavaankaa,33
ermeik,114
dhrmshstrlaai,33
τὰ,252
βιβλία,126
ἅγια,126
bibliyaa,252
haagaiyaa,126
ngarikn,114
anggarejibaat,126
bhgavaanle,99
dhrmshstr,126
susmaakaar,126
kitthihru,164
paavldvaaraa,126
maanchehrulaai,122
bhgavaanko,33
aakaashvaanikaa,113
dhrmshaastrlaai,112
isaaihruko,43
ijraaylihrulaai,32
kitthihru,88
yhudihrumaa,31
viddhaanhrukaa,31
bhnaaihru,31
prmeshvrle,1
yeshuko,1
yeshukaa,1
jivnmaa,1
isaaihrule,26
baaiblle,2
vaanihru,6
biddhaanhrule,3
krisnkaa,3
misaaiko,3
baaiblko,85
vishvsttaa,2
dekhaaunlaai,32
sprmaantaako,42
aadhaarshilaako,14
aunlyaaune,2
lekhotko,28
sklipn,14
gaurukaapibaat,14
utaariaa,14
prtilipihruko,14
gaurukaapi,14
prtilipihrukaa,28
asnggatiko,14
primaanko,14
jaankanusaar,14
dauntri,14
lekhothruko,14
skli,14
thhrdch,14
niymkaa,42
niympchi,14
iliydko,14
paandulipihrumdhye,14
paandulipihrubik,14
junkaahin,14
adhikaanshrupmaa,14
biraam,14
punctuation,14
paandulipihrubikko,14
ferfaar,14
lekhotkaa,14
fredrik,377
kenynle,14
mitihrubikko,14
durustai,14
tthymaathi,14
shnkaako,14
rhlphl,14
htiskeko,14
sprmaantaa,14
saankopnaa,14
aprivrtniyrupmaa,14
jaankle,14
paandulipihrulaai,14
paaundchaun,14
tyaasitsko,14
enls,14
tacitus,14
annals,14
prtilip,14
rknaabhndaa,28
sutoniysko,14
tvelbh,14
sijrs,14
suetonius,14
ceasars,14
vrsbhitrai,14
aarmaaik,12
yeshu,28
lekhyo,11
mhtvopurn,9
tito,11
laaganaa,11
pdhi,118
dinuhune,11
murkh,11
prmesvrko,77
snsaarimaa,11
itihaasm,11
chpaaieko,11
herek,11
chpine,11
chaapiskeko,11
sbd,11
bibls,11
baaibllaai,11
hibru4,11
dhaare,11
pustkhrule,9
paandulipihru,11
paandulipihru,11
arupni,11
paandulipihrule,9
yinihrule,9
purono,11
khristkaae,40
jnmaa,22
bhbisybaani,33
niyle,11
khristsmbndhi,11
saakaai,11
punruuthaan,11
asaadhrn,11
adbhut,11
kaaryhrukaa,11
bauriuthaaiko,11
pristhbhumimaa,11
prmesvrkaa,44
jnhrule,9
praadvaaraa,11
iksaadvaaraa,11
agambaani,11
bidvaan,11
maachuvaa,11
raajkrmkaari,11
baidh,56
lekhkhrule,9
aaarkaalaai,11
thiaan,11
prmesvr,55
pbitrshaastr,11
prernaadvaaraa,11
purnrupmaa,11
bhvisyvaani,11
jnhru,11
praa,11
ptrus1,11
prmesvrle,22
yrmiyaa,11
vknhru,11
haalieko,11
yrmiyaa1,11
pdle,11
presvrle,11
utpti1,11
kuraahrudvaaraa,11
chm,11
sristile,11
btaaudain,11
maalikle,11
uphaarko,11
jhutho,23
nbolnu,11
bisvbhri,11
khrist,13
baaiblsnga,11
ythaasnbhv,11
sudhaarrnu,11
thiodaae,10
rujbelt,11
maavishvaas,9
mhttvopurn,2
pustkhrule,2
paandulipihrule,2
jnhrule,2
byaakhyaabaat,2
khristko,7
thiodo,1
stutihrumaa,21
stutigaaanmaa,21
gaaaiaa,21
abhisinykit,21
rjhaans,21
viveki,21
praavaijni,21
kirnbaat,21
vidyaarthile,21
saadhkle,21
shilpkaarhrule,21
klaakaushl,21
kaavyshaastrihrule,21
nirbaadh,21
maataaprti,21
shubhr,21
stvnko,21
ihloklaai,21
prloklaai,21
purusaarth,21
srsvtikai,21
puspitaan,21
vikinvnti,21
nraaahstry,21
shurshk,21
vidyshk,21
yshk,21
sevitum,21
aadhyaatm,21
praakrm,21
praa,263
vidyaamaa,21
prnaiprch,21
punyaay,21
paapaay,21
shaardaavaanilaai,21
srsvtibhndaa,21
uthnebittikai,20
vidyaabhyaasi,20
saatvikjnhru,20
herdaiai,20
kraagare,20
vste,20
krmdhye,20
krmule,20
sthito,20
prbhaate,20
krdrshnm,20
adhillo,19
brhrimaako,38
krmvaadi,19
haatlaai,19
sirjnaashiltaa,19
smpnntaalaai,19
modn,19
srsvtilaai,19
kundko,6
hioon,6
motiko,6
kmlmaa,6
devtaahrudvaaraa,6
pujit,6
hunuuuuhunch,2
jdttv,6
jgat‌maa,6
aadishkti,6
utkrsko,6
bhyhrubaat,1
bhydaan,6
andhyrolaai,6
sftikko,6
viraajmaan‌,6
aishvryle,6
alngkrit,6
bhyhrubaat,5
hunuuhunch,3
hunuhunch,1
ping,49
pingga,54
svingga,24
swing,4
kinineyo,4
bnnubhndaa,34
nsknehrule,9
chaadnuprch,34
gaaaumghrmaa,1
ping,20
nsknehrule,25
pinggako,17
gaepni,22
pinggalaai,9
klnhrulaai,21
jrgaaa,22
gaaaunthaaunmaa,21
vriddhvriddhaahru,20
prdenn,20
linggaaa,17
otaako,34
tuppaalaai,17
kaapomaa,17
lththaa,17
pinglaai,1
pingko,24
pinglaai,22
vsf,1
xffufdf,1
jf,2
rf,2
uf8lltgsf6k'kfdfaflfwpsfu,1
fnfdf,1
e'mg8øfp,1
e'mn,1
drrfp,1
fwgù,1
kla,1
sving,6
kaartir,10
garaalaamaa,10
jhundyaaer,10
jhuler,10
mkkaaer,10
klnhrulaai,1
turkmenistaan,120
turkmeniyaa,29
turkik,64
turkmen,128
ssr,29
kjaakhistaan,213
kespiyn,64
ashgaaabaat,64
ishk,64
mrusthl,64
milchn,21
mrusthliy,128
adhiktaa,64
kaandaar,64
jhaadiyaan,1
milch,21
milchn,55
turkmeniyaako,35
turkonko,35
trkmenistaanmaa,35
bmle,1
gheg,1
albanian,1
shqipnia,29
shqypnia,29
gha,32
albaaniyn,26
tiraanaa,14
alvaaniyaa,4
albaaniyaali,6
albeniyaa,3
endoraa,45
andorra,7059
أندورا,77
اندورا,103
anduora,77
andora,1418
андора,473
অ্যান্ডোরা,77
এন্ডোরা,77
андорра,1127
ανδόρρα,154
andoro,77
آندورا,148
andorre,100
andore,82
andóra,77
אנדורה,77
andoraa,11
andoras,77
ಅಂಡೋರ,77
안도라,77
andòrra,154
aandoraa,75
andówa,77
андоррæ,77
endora,77
اندورہ,77
انډورا,5
andurra,77
andoraa,41
andorrae,77
andorrakondre,77
அண்டோரா,77
అండొర్రా,77
ئاندوررا,77
انڈورا,77
landorän,77
andoor,77
安道尔,154
андормудн,9
нутг,170
אנדארא,10
آنډورا,44
андормудин,68
אנדארע,67
andoraa,102
andòra,64
principä,64
principaa,64
d'andora,64
андо́ра,18
àndórà,62
iyandola,61
gw,1
ඇන්ඩෝරා,50
ئاندۆرا,36
андоррэ,48
安道爾,42
tw,73
andorr,21
ff,19
anndoora,19
ئەندۆرا,13
ăng,12
coa,35
andorran,35
andoraa,2
nirjal,22
stha,5
nhtaaunu,15
jngadnaa,9
minsk,207
baarusi,207
raastraadhyks,207
elekjyaandr,207
lukaasenko,207
barus,21
belorussiya,21
laatbhiyaale,21
yuddhksetr,50
shtkmaa,50
smridhdikaa,50
udaahrniy,50
yuropiyn,50
naato,25
beljiymko,260
klkhel,50
frenk,70
bhaasiko,50
tnaavle,50
aantvrp,50
vishvbyaapaarko,50
kklet,131
biyrhruko,50
mejaan,2
sngathnon,378
miliyn,4
bhaasaai,267
smuhon,163
flemish,19
vluns,2
bhaasiyon,6
flendrs,1
vaaloniyaa,9
brusels,6
taur,1005
enklev,1
gaol,1
gaailiyaa,2
beljikaa,4
belji,1
nidrlaind,8
lkjembrga,5
benelks,2
16vin,2
ldaiyaan,1
ldei,1
tmgaaa,1
upniveshon,2
20vin,195
uttraardh,316
flemingas,3
frainkofeon,4
saanprdaayik,1
bhdaayaa,1
flendrs,5
snghrson,1
sudhaaron,2
kbilon,1
hraane,1
5vin,1
frenkish,1
jnjaatiyon,1
merovingaiyn,1
raajaaon,1
8vin,1
frainks,1
kerolingaiyn,1
vrdn,1
fraansiyaa,1
kmobesh,1
jaagairon,2
mdhyyuga,1
jaagairdaar,1
14vin,18
15vin,2
brgandiyn,2
strh,1
praanton,5
bnaate,1
prins,2
bishprik,1
failaayaa,1
fodraataa,1
fedreted,1
nidrlainds,4
rejiyaa,1
austriyaai,3
haibsbrga,2
17vin,2
shtaabdiyon,1
frenko,4
prdeshon,1
bishoprik,1
kaitholik,100
liyopold,3
haalaanki,371
rokaa,1
aadhik,1
ubhrne,1
punjipti,122
aadhikaark,1
kaangao,5
fri,1
saunp,1
kongaolije,1
vhshi,1
daant,1
khlbli,1
snbhaalne,1
beljiyn,10
shlifen,1
morke,1
runaadaa,2
urundi,2
rvaandaa,1
burundi,1
neshns,1
prshiyaa,1
yupen,1
maalmedi,1
flit,1
blitjkriga,1
kbja,1
snsthaaon,247
kmishn,1
dvisdniy,1
sinet,1
kainbr,1
ripresentetiv,1
sinet,1
raajnitijnyo,1
prtinidhiyon,1
shyojit,1
sinetr,2
sntaanon,1
daalte,1
kenbr,1
jilon,1
aanupaatik,1
dhaarit,1
vishaadhikaar,1
prdhaanmntri,1136
mntriyon,7
jinke,1
mndl,2
kesesn,1
snsthaaen,122
ghtkon,243
smudaayon,249
bhaasaayi,1
paartiyaan,2
dksinpnthi,1
demokret,8
vaampnthiyon,1
pichli,2
daaiauksin,1
sndusn,1
ghotaale,3
indrdhnus,1
soshl,245
garins,1
udaarvaadiyon,1
baingani,1
vrhofestaat,3
nirstrikrn,1
amaadk,1
dvaa,2
uksaayaa,1
ikchaamrityu,1
prtibndh,161
jaadaa,267
pryvekskon,1
atklen,1
antrim,1
ves,1
letrme,2
dilaai,2
istife,2
bnp,1
pribaas,1
fortis,1
mndraate,1
haalaat,1
hrmn,1
rompe,1
riportrs,1
vidaaut,1
bordrs,1
finlaind,1
svidn,57
5ven,1
haibsbrgaiyn,1
shaasi,1
jeruri,1
bruslrs,1
dbi,2
antrsaamudaayik,2
stron,206
paalikaaon,5
raajbhaasaaon,2
snsdon,1
milai,1
raajnitijnyon,1
myunisipl,1
atikchaadit,1
simaaon,111
vishestaaon,2
vlun,3
nikaayon,1
snskritiyaan,1
shaantipurn,96
knpniyon,3
daak,1
snsthaanon,244
daayitvon,1
jeimmaar,7
rinrhit,1
sevkon,1
vyktiyon,420
shrvy,1
upkaaraatmk,1
nivaark,41
praantiy,122
rojaaar,1
upyogaitaa,1
nigaraani,4
baantne,1
arhtaa,1
snghon,1
akele,1
aangal,1
aardens,3
ukkbhumi,1
hrsiniyn,1
orojenik,1
loren,1
phunktaa,1
ret,1
tilon,1
poldron,1
andr,2
oonkaa,1
ghaatiyaan,1
kaimpaain,1
kempen,1
retile,1
vnaakchaadit,1
oobde,1
khaabde,1
pthrile,1
gaufaaen,1
smete,1
bdheen,1
fens,1
aaifel,1
botrnj,1
mausmon,1
cfb,1
maah,1
milimitr,1
paadpvikaasbhugaol,1
borial,1
srkmborial,1
wwf,1
raajyksetr,1
smsyaaon,195
ndiyaan,1
bhujl,1
paaylt,1
39ven,1
mjebut,1
suvidhaaen,1
paariksetr,1
15ven,1
bnne,1
gnp,1
kkke,1
hire,2
traashe,1
aloh,1
dhaatuen,1
gabhir,1
pichdei,1
dridhaa,1
vyvsthaaon,1
simaashulk,1
baajar,41
ikonomik,1
gaujaa,2
kaarleroi,3
tejei,53
silon,1
indstriyl,1
snbr,1
meyus,1
flaa,1
fulaa,1
audyogaikrit,1
khda,2
gaent,4
entvrp,6
dhkel,1
lnbe,1
gaujer,1
khisktaa,1
daaymnd,2
snkyi,11
krj,1
thoda,1
kerib,2
fraink,123
sikke,1
snkln,1
dijain,1
itaalvi,1
morkkn,2
loven,3
snkuln,74
snksepit,1
brugaes,2
naamur,1
raajbhaasaaen,1
krmaanusaar,1
bhaasaaen,1
boliyon,1
saankhyikiy,617
bhrhaal,122
maandndon,142
paidaaish,1
aankdeon,59
boltaa,1
vaalun,2
kismon,2
maamuli,147
boliyaan,2
bolte,1
jaadaatr,1
bujeurga,1
pikaard,1
umr,2
maadhymikottr,1
kaaryaatmk,1
nirksrtaa,1
19ven,1
vishisttaaon,1
ykt,1
skuli,122
sbsidi,1
aajaadi,2
svtntrvikaar,1
aandolnon,221
prtibhaarit,1
laaisist,1
baudoin,1
gahre,1
protestent,122
dhrmon,2
stdi,1
rilijn,1
phkaantaa,1
yurobairomitr,1
maannaa,123
aaprvaasiyon,1
hinduon,1
vaijnyaanikon,305
maankitrkaar,1
gaaards,1
mrketr,1
shrirrknaa,1
aindriaas,1
veselias,1
rembrt,1
dodoens,1
simon,122
stevin,1
brujois,1
niveles,1
bmbaardiar,1
traansporteshn,1
praudyogaikiyon,1
bisvin,31
rsaaynjny,1
arnest,243
solve,2
injiniyr,1
jeenob,1
garem,2
école,1
industrielle,1
liège,1
daainemo,1
beklaind,1
beklaait,1
jorjes,1
lemetre,1
bainga,1
juls,1
bordet,1
université,4
bruxelles,3
kornel,1
hemns,1
klaad,122
duv,1
catholique,1
louvain,1
prigaogain,1
bndhnon,1
dhundhlaa,45
militri,1
baandhne,1
taakten,1
bdltaa,5
mojen,1
arli,1
nidrlaindish,1
bairk,3
romnesk,1
gaothik,17
vain,3
aaik,1
rojiar,1
der,1
veden,1
kitron,1
brauyl,1
laindskep,1
laambrt,1
lombaard,1
vstuon,1
pol,323
rubens,1
enthni,1
dik,1
abhivynjnaavaadi,1
atiythaarthvaadi,1
ubhre,1
ensr,1
konstaint,1
permek,1
delvauks,2
rene,122
marit,1
cobra,1
murtikaar,1
paanaamrenko,1
bhuaayaami,122
febr,1
lyuk,1
taimns,1
viktr,1
hortaa,1
velde,1
novyu,1
vaaylin,1
vaadkon,1
vyukstemps,1
yujin,1
saae,1
garumiaaks,1
adolf,1
saiks,1
saiksofon,1
sijer,1
jaije,1
tuts,1
thielmns,1
jaiks,1
brel,1
teleks,1
frnt,1
koys,1
huvrfonik,1
jaip,1
solvaiks,1
deus,1
emil,370
frhaaren,1
hendrik,1
konshens,1
jorjes,2
simenn,1
sujeen,1
lilaar,1
ameli,1
nothom,1
mauris,1
metrlink,1
jitaa,1
herga,1
edvenkrs,1
tintin,1
komiks,1
lekhkon,122
peyo,1
smrfs,1
frenkvin,1
edgar,1
jaikbs,1
vili,1
vendrstin,1
kaartun,1
strip,1
smaanaantr,59
upnyaason,1
prde,1
jivnt,1
nirdeshkon,1
stijn,1
koninks,1
lk,1
daarden,1
abhinaaon,1
dekleyr,1
mairi,1
gailen,1
filmon,1
baaits,1
doga,1
aljaimr,1
afeyr,1
faain,1
aarts,1
siks,1
yaatraaon,1
kaafilon,1
predon,1
omengaaangas,1
dukaases,1
krmes,1
tyauhaaron,1
piche,1
gaaails,1
bink,1
kaarnivl,2
dendrmond,1
meklen,2
mons,1
dran,1
aalst,1
haasel,1
virgaaa,1
jes,1
bsilikaa,1
haansvik,1
naamur,1
jentse,1
fisten,1
saaikilinga,2
tur,1
edi,201
merks,1
srvkaalik,1
saaikil,75
faaf,1
gaolkipr,1
ua,1
kaimpiynship,3
kim,1
klistrs,1
jstin,1
henin,1
khilaadei,2
thin,1
spaa,1
frenkrkaimps,1
srkit,1
garaan,1
pri,1
draaivr,1
jaiki,1
iks,1
garaand,2
priks,2
aavrs,1
jiti,1
kainpiynship,1
motokros,1
kainpiyn,1
kostr,1
yol,1
robrt,322
job,1
gaebors,1
yoel,1
smets,1
stefn,1
everts,1
kaarykrmon,1
daim,1
ethletiks,1
klaasik,1
ronde,1
vlaanderen,1
bstonn,1
restraan,1
mishelin,1
gaaistronomik,1
vefls,1
fraaije,5
kaataa,1
tukda,1
pkvaan,1
slaad,1
stek,1
musels,1
koklet,1
prlaain,1
braand,1
kailbaut,1
di'or,1
noyhous,1
liyonaaids,1
gaeliyn,1
gaailer,1
gaodivaa,1
bikne,1
aibe,1
vestletrn,1
traipist,1
shraab,1
bnaanaalaa,1
ainhoyjer,1
inbev,1
beljiymmaa,1
bhaasihru,1
hrjgaobhinaa,1
bosniyn,21
kroesiyn,21
bosna,21
hercegovina,21
srbiyn,21
босна,21
и,21
херцеговина,21
saaiprs,1
